,Year_Birth,Education,Status,Income,Num_of_kids,Num_of_Teen,Registration_date,Recency,Mnt_Fruits,Mnt_Meat,Mnt_sweet,Mnt_Wines,Mnt_Gold_Products,Mnt_Fish,Num_Web_Purchases,Num_Store_Purchases,Num_Deals_Purchases,Num_Catalog_Purchases,Num_Web_Visits,Response_Campaign_1,Response_Campaign_2,Response_Campaign_3,Response_Campaign_4,Response_Campaign_5,Complain,Response,Status_cat,Mnt_all
1295,0.8235294117647101,0.5,Married,0.46022845275181723,0.0,0.0,0.6930320150659135,0.9393939393939394,0.19144144144144143,0.1741573033707865,0.4651508069615903,0.1724137931034483,0.2828282828282829,0.7028112449799196,0.1,0.2727272727272727,0.9090909090909092,0.8461538461538463,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4008901758901759
1296,0.3529411764705941,0.5,Married,0.09558513483747129,0.0,0.0,0.33333333333333215,0.7777777777777778,0.0045045045045045045,0.0056179775280898875,0.006103763987792471,0.09913793103448276,0.020202020202020204,0.07630522088353413,0.1,0.09090909090909091,0.09090909090909091,0.15384615384615385,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.021825396825396824
1297,0.5882352941176521,0.5,Together,0.42980584662827653,0.0,0.0,0.6158192090395485,0.5454545454545455,0.26576576576576577,0.11797752808988764,0.31536113936927773,0.7198275862068966,0.37878787878787884,0.1285140562248996,0.1,0.8181818181818182,0.2727272727272727,0.3076923076923077,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.37896825396825395
1299,0.6274509803921617,0.5,Married,0.15796250110389393,0.5,0.0,0.5856873822975519,0.5050505050505051,0.0015015015015015015,0.033707865168539325,0.003051881993896236,0.01293103448275862,0.005050505050505051,0.03614457831325301,0.1,0.09090909090909091,0.0,0.15384615384615385,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.007936507936507936
1301,0.3529411764705941,1.0,Married,0.22232921111425785,0.0,0.5,0.8258003766478339,0.8686868686868687,0.057057057057057055,0.0,0.006103763987792471,0.0,0.0,0.0642570281124498,0.1,0.2727272727272727,0.18181818181818182,0.15384615384615385,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0373015873015873
1302,0.647058823529413,0.5,Divorced,0.6242487177066617,0.0,0.0,0.4529190207156297,0.05050505050505051,0.12612612612612611,0.8314606741573034,0.4506612410986775,0.13793103448275862,0.8686868686868687,0.5943775100401606,0.1,0.5454545454545454,0.8181818181818182,1.0,0.14285714285714285,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.4392857142857143
1303,0.17647058823529704,0.5,Single,0.08377230246389125,0.0,0.0,0.524482109227872,0.494949494949495,0.003003003003003003,0.0449438202247191,0.010172939979654119,0.05172413793103448,0.010101010101010102,0.05220883534136546,0.1,0.18181818181818182,0.0,0.23076923076923078,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856
1304,0.1176470588235361,0.75,Together,0.4665345039176815,0.0,0.0,0.5960451977401124,0.7373737373737375,0.9009009009009009,0.5898876404494382,0.7700915564598169,0.0,0.21212121212121213,0.5903614457831324,0.1,0.36363636363636365,0.18181818181818182,0.46153846153846156,0.14285714285714285,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.8916666666666667
1305,0.19607843137255543,0.25,Married,0.40315092776151973,0.0,0.0,0.3474576271186436,0.4444444444444445,0.1554054054054054,0.14606741573033707,0.4537131230925737,0.3232758620689655,0.0,0.895582329317269,0.1,0.4545454545454546,0.6363636363636364,0.9230769230769231,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.3861111111111111
1306,0.882352941176471,0.5,Together,0.19651971427672366,0.5,0.0,0.5348399246704325,0.020202020202020204,0.01051051051051051,0.0,0.01525940996948118,0.0,0.0,0.024096385542168672,0.1,0.09090909090909091,0.09090909090909091,0.15384615384615385,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.012301587301587301
1307,0.17647058823529704,1.0,Together,0.29651027408036756,0.0,0.5,0.77683615819209,0.7171717171717172,0.02252252252252252,0.011235955056179775,0.024415055951169887,0.0,0.005050505050505051,0.03614457831325301,0.1,0.09090909090909091,0.09090909090909091,0.3076923076923077,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.024603174603174603
1308,0.5686274509803937,0.5,Single,0.1302998835709116,0.5,0.0,0.5386064030131816,0.6666666666666667,0.005255255255255255,0.011235955056179775,0.007121057985757883,0.01293103448275862,0.010101010101010102,0.012048192771084336,0.1,0.09090909090909091,0.0,0.23076923076923078,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936
1309,0.7254901960784323,1.0,Married,0.49509424462695495,0.0,0.0,0.6459510357815432,0.13131313131313133,0.7680180180180181,0.5224719101123595,0.6612410986775177,0.21120689655172414,0.2777777777777778,0.14859437751004015,0.1,0.4545454545454546,0.5454545454545454,0.5384615384615385,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7551587301587301
1310,0.39215686274510375,0.5,Married,0.47772428333176,0.0,0.0,0.8201506591337093,0.19191919191919193,0.49399399399399396,0.449438202247191,0.4903357070193286,0.5301724137931034,0.06565656565656566,0.05220883534136546,0.1,0.2727272727272727,0.18181818181818182,0.38461538461538464,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5416666666666666
1311,0.37254901960784537,0.75,Divorced,0.22484030334497623,0.0,0.0,0.5979284369114879,0.010101010101010102,0.005255255255255255,0.0056179775280898875,0.00508646998982706,0.0,0.015151515151515152,0.012048192771084336,0.1,0.0,0.0,0.23076923076923078,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.005952380952380952
1312,0.7450980392156907,0.75,Divorced,0.18855218855218858,0.5,0.0,0.5141242937853097,0.787878787878788,0.016516516516516516,0.016853932584269662,0.017293997965412006,0.0,0.0,0.04417670682730923,0.1,0.18181818181818182,0.0,0.23076923076923078,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.019444444444444445
1313,0.5882352941176521,0.5,Together,0.4470625255671985,0.0,0.0,0.5056497175141246,0.21212121212121213,0.2852852852852853,0.550561797752809,0.7446592065106815,0.47413793103448276,0.5656565656565657,0.11244979919678713,0.1,0.7272727272727273,0.7272727272727273,0.38461538461538464,0.21428571428571427,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.5777777777777778
1314,0.8039215686274517,0.5,Married,0.3880990591270965,0.0,0.0,0.6930320150659135,0.23232323232323235,0.8063063063063063,0.0,0.2801778380618665,0.0,0.0,0.18473895582329317,0.1,0.9090909090909092,0.36363636363636365,1.0,0.42857142857142855,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5521487360376249
1315,0.4313725490196134,0.5,Married,0.4653072783913906,0.0,0.0,0.6468926553672318,0.7070707070707072,0.42042042042042044,0.11797752808988764,0.4486266531027467,0.125,0.22222222222222224,0.11646586345381525,0.1,0.36363636363636365,0.4545454545454546,1.0,0.07142857142857142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4444444444444445
1317,0.2156862745098067,1.0,Single,0.3681550709588093,0.0,0.5,0.5593220338983045,0.25252525252525254,0.674924924924925,0.0,0.1017293997965412,0.0,0.0,0.08032128514056225,0.1,0.5454545454545454,0.5454545454545454,1.0,0.2857142857142857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4027777777777778
1318,0.7254901960784323,1.0,Married,0.26983227917807356,0.5,0.0,0.6826741996233512,0.8989898989898991,0.027777777777777776,0.0,0.04577822990844354,0.017241379310344827,0.015151515151515152,0.0,0.1,0.18181818181818182,0.09090909090909091,0.23076923076923078,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03373015873015873
1319,0.2549019607843164,0.5,Married,0.48185908933572486,0.0,0.0,0.5828625235404896,0.8282828282828284,0.38963963963963966,0.09550561797752809,0.8260427263479144,0.11637931034482758,0.8737373737373738,0.20481927710843373,0.1,0.36363636363636365,0.5454545454545454,0.46153846153846156,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6329365079365079
1320,0.6666666666666714,0.5,Married,0.12873281097580164,0.5,0.0,0.2758945386064031,0.4747474747474748,0.0015015015015015015,0.0056179775280898875,0.017293997965412006,0.08620689655172414,0.05555555555555556,0.0642570281124498,0.1,0.18181818181818182,0.0,0.23076923076923078,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.025
1321,0.1176470588235361,0.0,Together,0.15662544447591176,0.0,0.0,0.2975517890772128,0.494949494949495,0.0007507507507507507,0.028089887640449437,0.002034587995930824,0.030172413793103446,0.020202020202020204,0.0321285140562249,0.1,0.09090909090909091,0.0,0.15384615384615385,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.009126984126984128
1322,0.5098039215686327,0.5,Together,0.18233424588564778,0.5,0.5,0.9708097928436903,0.0,0.0075075075075075074,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.0,0.15384615384615385,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.002380952380952381
1323,0.19607843137255543,0.5,Single,0.4869253280468234,0.0,0.0,0.9990583804143114,0.6060606060606061,0.36261261261261263,0.4044943820224719,0.5757884028484231,0.4051724137931034,0.06060606060606061,0.4337349397590361,0.1,0.36363636363636365,0.36363636363636365,0.7692307692307693,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5281746031746032
1324,0.7450980392156907,0.5,Single,0.3670537147172661,0.0,0.5,0.5141242937853097,0.5656565656565657,0.12162162162162161,0.2808988764044944,0.10071210579857579,0.23706896551724138,0.15151515151515152,0.10843373493975902,0.1,0.36363636363636365,0.18181818181818182,0.6153846153846154,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1662698412698413
1325,0.3333333333333357,0.75,Married,0.48608829730325054,0.0,0.0,0.4708097928436903,0.9292929292929294,0.506006006006006,0.5168539325842696,0.7477110885045778,0.16810344827586207,0.0,0.36947791164658633,0.1,0.2727272727272727,1.0,0.6923076923076923,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6460317460317461
1327,0.4705882352941231,0.5,Single,0.35359199471349007,0.0,0.5,0.703389830508474,0.787878787878788,0.06681681681681681,0.08426966292134831,0.08952187182095626,0.14655172413793102,0.21212121212121213,0.020080321285140562,0.1,0.36363636363636365,0.09090909090909091,0.46153846153846156,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10674603174603176
1328,0.6078431372549034,1.0,Together,0.22269423204002642,0.5,0.0,0.7118644067796609,0.17171717171717174,0.01876876876876877,0.0056179775280898875,0.012207527975584944,0.0,0.0,0.012048192771084336,0.1,0.09090909090909091,0.0,0.23076923076923078,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.014682539682539682
1329,0.8431372549019613,0.75,Single,0.09684382768494919,0.0,0.0,0.25988700564971623,0.05050505050505051,0.0045045045045045045,0.02247191011235955,0.0,0.030172413793103446,0.010101010101010102,0.06024096385542168,0.1,0.0,0.09090909090909091,0.15384615384615385,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.011904761904761904
1330,0.6078431372549034,0.5,Married,0.16690896503980618,0.5,0.0,0.7580037664783426,0.2828282828282829,0.008258258258258258,0.0,0.01525940996948118,0.030172413793103446,0.030303030303030304,0.08433734939759036,0.1,0.18181818181818182,0.0,0.23076923076923078,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.022222222222222223
1331,0.9803921568627487,0.0,Single,0.14705308537084238,0.5,0.0,0.7928436911487751,0.5252525252525253,0.0,0.0,0.0,0.034482758620689655,0.015151515151515152,0.008032128514056224,0.1,0.09090909090909091,0.0,0.15384615384615385,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035714285714285718
1332,0.6078431372549034,1.0,Married,0.4809968847352025,0.0,0.0,0.1996233521657249,0.7272727272727273,0.5945945945945946,0.4831460674157303,0.7517802644964394,0.28879310344827586,0.2575757575757576,0.0682730923694779,0.1,0.2727272727272727,0.4545454545454546,0.6153846153846154,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6936507936507936
1333,0.29411764705882604,0.75,Together,0.0702287674250291,0.0,0.0,0.33709981167608305,0.888888888888889,0.003003003003003003,0.0056179775280898875,0.010172939979654119,0.02586206896551724,0.010101010101010102,0.008032128514056224,0.1,0.09090909090909091,0.0,0.23076923076923078,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.008333333333333333
1334,0.647058823529413,1.0,Married,0.36763271342710596,0.5,0.5,0.6412429378531073,0.8383838383838385,0.03453453453453453,0.02247191011235955,0.03560528992878942,0.008620689655172414,0.010101010101010102,0.004016064257028112,0.1,0.18181818181818182,0.0,0.3076923076923077,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.034126984126984124
1335,0.9803921568627487,1.0,Single,0.40670883287705717,0.0,0.0,0.25988700564971623,0.4040404040404041,1.0,0.09550561797752809,0.31536113936927773,0.09913793103448276,0.2575757575757576,0.34538152610441764,0.1,0.6363636363636364,0.36363636363636365,0.38461538461538464,0.6428571428571428,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7202380952380952
1336,0.7254901960784323,0.5,Together,0.12129393624720729,0.5,0.0,0.4962335216572509,0.4040404040404041,0.0037537537537537537,0.0056179775280898875,0.012442991530170196,0.0,0.0,0.004016064257028112,0.1,0.09090909090909091,0.0,0.15384615384615385,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.006044230426252899
1337,0.2156862745098067,0.75,Together,0.4219327228673023,0.0,0.5,0.7410546139359688,0.29292929292929293,0.1036036036036036,0.2191011235955056,0.06307222787385555,0.23706896551724138,0.09090909090909091,0.08433734939759036,0.1,0.36363636363636365,0.09090909090909091,0.5384615384615385,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.13055555555555556
1339,0.764705882352942,0.5,Divorced,0.48047704458919405,0.0,0.0,0.24293785310734428,0.98989898989899,0.42267267267267267,0.2808988764044944,0.7863682604272634,0.12068965517241378,0.15656565656565657,0.7510040160642569,0.1,0.6363636363636364,0.6363636363636364,0.9230769230769231,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6460317460317461
1340,0.3529411764705941,0.5,Married,0.526718902419837,0.0,0.0,0.8841807909604515,0.3535353535353536,0.1629129129129129,0.42696629213483145,0.7009155645981688,0.21551724137931033,0.13131313131313133,0.15261044176706826,0.1,0.2727272727272727,1.0,0.38461538461538464,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.43333333333333335
1341,0.49019607843137436,0.5,Single,0.19636867113502626,0.0,0.5,0.4463276836158183,0.6565656565656566,0.02177177177177177,0.0,0.004069175991861648,0.0,0.005050505050505051,0.020080321285140562,0.1,0.09090909090909091,0.0,0.23076923076923078,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888
1342,0.3137254901960844,0.5,Single,0.17021728850082146,0.5,0.5,0.8182674199623357,0.4545454545454546,0.005255255255255255,0.0,0.007121057985757883,0.008620689655172414,0.0,0.004016064257028112,0.1,0.09090909090909091,0.0,0.15384615384615385,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005158730158730159
1343,0.3529411764705941,0.25,Divorced,0.4710720916328393,0.0,0.5,0.4359698681732578,0.5151515151515152,0.5645645645645646,0.6853932584269663,0.4832146490335707,0.16810344827586207,0.7727272727272728,0.1365461847389558,0.1,0.9090909090909092,0.18181818181818182,0.8461538461538463,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6234126984126984
1344,0.8431372549019613,0.5,Married,0.434676987948016,0.0,0.0,0.7881355932203391,0.6767676767676768,0.2057057057057057,0.46629213483146065,0.21871820956256358,0.6508620689655172,0.7121212121212122,0.899598393574297,0.1,0.36363636363636365,0.5454545454545454,0.9230769230769231,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4301587301587302
1345,0.647058823529413,0.5,Together,0.27934799710500646,0.5,0.0,0.7655367231638408,0.9494949494949496,0.02177177177177177,0.0,0.028484231943031537,0.0,0.025252525252525256,0.01606425702811245,0.1,0.18181818181818182,0.0,0.23076923076923078,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.024603174603174603
1346,0.3333333333333357,0.5,Together,0.17724092850635959,0.5,0.5,0.056497175141242195,0.8787878787878789,0.014264264264264264,0.02247191011235955,0.011190233977619531,0.008620689655172414,0.010101010101010102,0.024096385542168672,0.1,0.09090909090909091,0.0,0.23076923076923078,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.015873015873015872
1347,0.882352941176471,0.5,Married,0.47847320557600936,0.0,0.0,0.7900188323917128,0.010101010101010102,0.31756756756756754,0.23595505617977527,0.7171922685656154,0.3146551724137931,0.994949494949495,0.7911646586345381,0.1,0.36363636363636365,0.7272727272727273,0.6923076923076923,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.648015873015873
1348,0.8039215686274517,0.75,Together,0.12686994556153436,0.5,0.0,0.43220338983050866,0.4646464646464647,0.013513513513513514,0.0,0.003051881993896236,0.0,0.0,0.004016064257028112,0.1,0.09090909090909091,0.0,0.23076923076923078,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0071428571428571435
1349,0.5882352941176521,0.75,Married,0.1993517731835489,0.5,0.0,0.594161958568737,0.10101010101010102,0.017267267267267267,0.0056179775280898875,0.012207527975584944,0.008620689655172414,0.010101010101010102,0.07228915662650602,0.1,0.09090909090909091,0.09090909090909091,0.15384615384615385,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.02142857142857143
1350,0.6862745098039227,1.0,Together,0.21330438339784136,0.5,0.0,0.7137476459510346,0.4747474747474748,0.013513513513513514,0.0,0.008138351983723296,0.0,0.005050505050505051,0.04417670682730923,0.1,0.09090909090909091,0.0,0.23076923076923078,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.013492063492063493
1351,0.2156862745098067,0.5,Married,0.15626671701438055,0.0,0.0,0.7928436911487751,0.5858585858585859,0.01051051051051051,0.056179775280898875,0.012207527975584944,0.017241379310344827,0.07575757575757576,0.03614457831325301,0.1,0.18181818181818182,0.09090909090909091,0.3076923076923077,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.023809523809523808
1352,0.9411764705882391,0.0,Married,0.08801409735989175,0.5,0.0,0.4086629001883235,0.37373737373737376,0.0,0.0,0.0,0.030172413793103446,0.020202020202020204,0.024096385542168672,0.1,0.09090909090909091,0.0,0.15384615384615385,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005158730158730159
1353,0.6666666666666714,0.75,Together,0.19304572201768466,0.0,0.5,0.7005649717514117,0.09090909090909091,0.008258258258258258,0.011235955056179775,0.006103763987792471,0.017241379310344827,0.010101010101010102,0.008032128514056224,0.1,0.09090909090909091,0.0,0.23076923076923078,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.009126984126984128
1354,0.5686274509803937,0.25,Divorced,0.39147864942257465,0.0,0.0,0.504708097928436,0.7777777777777778,0.6891891891891891,0.056179775280898875,0.13021363173957273,0.05603448275862069,0.0,0.5180722891566265,0.1,1.0,0.2727272727272727,0.9230769230769231,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.4738095238095238
1356,0.6862745098039227,0.75,Married,0.3127977595267315,0.5,0.5,0.7542372881355934,0.4040404040404041,0.02177177177177177,0.0,0.007121057985757883,0.008620689655172414,0.0,0.024096385542168672,0.1,0.09090909090909091,0.0,0.23076923076923078,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015873015873015872
1358,0.41176470588235503,0.5,Widow,0.4195412064570943,0.0,0.0,0.5856873822975519,0.6060606060606061,0.12087087087087087,0.0,0.25635808748728384,0.8577586206896551,0.9646464646464648,0.48995983935742965,0.1,0.2727272727272727,0.6363636363636364,0.8461538461538463,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.3654761904761905
1359,0.7254901960784323,0.75,Together,0.5175493250259605,0.0,0.0,0.7015065913370986,0.4141414141414142,0.6854354354354354,0.14606741573033707,0.3814852492370295,0.07327586206896551,0.13131313131313133,0.05220883534136546,0.1,0.2727272727272727,0.5454545454545454,0.8461538461538463,0.07142857142857142,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,0.542063492063492
1360,0.4705882352941231,0.5,Together,0.5003367003367003,0.0,0.0,0.3945386064030121,0.18181818181818182,0.6426426426426426,0.34269662921348315,0.5788402848423193,0.1724137931034483,0.12626262626262627,0.48995983935742965,0.1,0.6363636363636364,0.5454545454545454,0.6153846153846154,0.21428571428571427,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25,0.6623015873015873
1361,0.7843137254902004,0.5,Together,0.22055445419931402,0.5,0.0,0.5621468926553668,0.494949494949495,0.0045045045045045045,0.0056179775280898875,0.009155645981688708,0.0,0.005050505050505051,0.01606425702811245,0.1,0.09090909090909091,0.0,0.15384615384615385,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.006746031746031746
